area-name,duoarea,period,process,process-name,product,product-name,series,series-description,units,value
USA-KS,SKS,2021,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SKS_1,Kansas Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,42
NA,RTX03,2021,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,58
NA,RNMEAST,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RNMEAST_1,New Mexico - East Crude Oil Reserves Adjustments (Million Barrels),MMBBL,69
NA,RCAL,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,9
NA,R48,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R48_1,Lower 48 States Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-816
NA,RCAJ,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,23
USA-KS,SKS,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SKS_1,Kansas Crude Oil Reserves Adjustments (Million Barrels),MMBBL,9
USA-KY,SKY,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SKY_1,Kentucky Crude Oil Reserves Adjustments (Million Barrels),MMBBL,3
NA,RTXSF,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTXSF_1,Texas State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
USA-NM,SNM,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SNM_1,New Mexico Crude Oil Proved Reserves (Million Barrels),MMBBL,4517
USA-LA,SLA,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SLA_1,Louisiana Crude Oil Proved Reserves (Million Barrels),MMBBL,365
NA,R5F,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R5F_1,California Federal Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,169
NA,RTX05,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX05_1,Texas - RRC District 5 Crude Oil Proved Reserves (Million Barrels),MMBBL,32
NA,RTX10,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX10_1,Texas - RRC District 10 Crude Oil Proved Reserves (Million Barrels),MMBBL,140
NA,RTX02,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX02_1,Texas - RRC District 2 Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,141
NA,RTX06,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX06_1,Texas - RRC District 6 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,9
USA-NE,SNE,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SNE_1,Nebraska Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,2
NA,RCAC,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAC_1,California - Coastal Region Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,15
USA-KY,SKY,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SKY_1,Kentucky Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,1
USA-AK,SAK,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SAK_1,Alaska Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,164
USA-PA,SPA,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SPA_MMBBL,Pennsylvania Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RTX05,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX05_MMBBL,Texas - RRC District 5 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,4
NA,RCASF,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RCASF_MMBBL,California State Offshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,1
NA,RCAJ,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RCAJ_MMBBL,California - San Joaquin Basin Onshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,23
NA,RTX08,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX08_MMBBL,Texas - RRC District 8 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,2126
NA,RTX05,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX05_1,Texas - RRC District 5 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,3
NA,RTX09,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX09_1,Texas - RRC District 9 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-UT,SUT,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SUT_1,Utah Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX07C,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Divestitures (Million Barrels),MMBBL,47
NA,RTX03,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,7
OHIO,SOH,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SOH_1,Ohio Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTXSF,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTXSF_1,Texas State Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
NA,RTX08A,2021,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,250
NA,RTX06,2021,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX06_1,Texas - RRC District 6 Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,30
OHIO,SOH,2021,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SOH_1,Ohio Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,34
NA,R44F,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Adjustments (Million Barrels),MMBBL,12
USA-MI,SMI,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SMI_1,Michigan Crude Oil Reserves Adjustments (Million Barrels),MMBBL,14
USA-MS,SMS,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SMS_1,Mississippi Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-7
NA,RCASF,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCASF_1,California State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,94
COLORADO,SCO,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SCO_1,Colorado Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-164
NA,RLAN,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RLAN_1,Louisiana - North Crude Oil Reserves Adjustments (Million Barrels),MMBBL,26
NA,R1901F,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-11
U.S.,NUS,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01NUS_1,U.S. Crude Oil Proved Reserves (Million Barrels),MMBBL,41151
NA,RLASO,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLASO_1,Louisiana - South Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,249
USA-MT,SMT,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SMT_1,Montana Crude Oil Proved Reserves (Million Barrels),MMBBL,316
NA,RTX08,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX08_1,Texas - RRC District 8 Crude Oil Proved Reserves (Million Barrels),MMBBL,10174
COLORADO,SCO,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCO_1,Colorado Crude Oil Proved Reserves (Million Barrels),MMBBL,1469
USA-AK,SAK,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAK_1,Alaska Crude Oil Proved Reserves (Million Barrels),MMBBL,3127
USA-AR,SAR,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAR_1,Arkansas Crude Oil Proved Reserves (Million Barrels),MMBBL,35
USA-UT,SUT,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SUT_1,Utah Crude Oil Proved Reserves (Million Barrels),MMBBL,530
NA,RTX03,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX03_1,Texas - RRC District 3 Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,409
NA,RNMEAST,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RNMEAST_1,New Mexico - East Crude Oil Proved Reserves (Million Barrels),MMBBL,4450
USA-ND,SND,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SND_1,North Dakota Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,399
OHIO,SOH,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SOH_1,Ohio Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
NA,RLASF,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RLASF_1,Louisiana State Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
USA-MI,SMI,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SMI_1,Michigan Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,5
NA,R1901F,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,543
USA-AR,SAR,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SAR_1,Arkansas Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
NA,RTX04,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX04_1,Texas - RRC District 4 Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
NA,RTX09,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX09_1,Texas - RRC District 9 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,8
NA,R5F,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R5F_1,California Federal Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
NA,RTX10,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX10_MMBBL,Texas - RRC District 10 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,2
NA,RTX09,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX09_MMBBL,Texas - RRC District 9 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-NE,SNE,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SNE_MMBBL,Nebraska Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-AR,SAR,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SAR_MMBBL,Arkansas Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,R5F,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_R5F_MMBBL,California Federal Offshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RLAN,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RLAN_1,Louisiana - North Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1
NA,RNMWEST,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RNMWEST_1,New Mexico - West Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-MS,SMS,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SMS_1,Mississippi Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,R44F,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
CALIFORNIA,SCA,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SCA_1,California Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX03,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,13
USA-KS,SKS,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SKS_1,Kansas Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1
NA,R48,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R48_1,Lower 48 States Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1162
USA-WY,SWY,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SWY_1,Wyoming Crude Oil Reserves Divestitures (Million Barrels),MMBBL,14
USA-WV,SWV,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SWV_1,West Virginia Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-LA,SLA,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SLA_1,Louisiana Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RCAL,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,8
U.S.,NUS,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05NUS_1,U.S. Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1162
USA-NE,SNE,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SNE_1,Nebraska Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-KY,SKY,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SKY_1,Kentucky Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
COLORADO,SCO,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SCO_1,Colorado Crude Oil Reserves Divestitures (Million Barrels),MMBBL,18
USA-AK,SAK,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SAK_1,Alaska Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,18
NA,RTX07B,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,15
USA-WY,SWY,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SWY_1,Wyoming Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,38
NA,RTX07C,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,103
NA,RTX08A,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,13
NA,RTX01,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX01_1,Texas - RRC District 1 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,253
NA,RNMWEST,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RNMWEST_1,New Mexico - West Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,3
NA,RCASF,2021,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RCASF_1,California State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,94
NA,R44F,2021,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,82
USA-ND,SND,2021,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SND_1,North Dakota Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,586
CALIFORNIA,SCA,2021,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SCA_1,California Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,303
U.S.,NUS,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02NUS_1,U.S. Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-1073
CALIFORNIA,SCA,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SCA_1,California Crude Oil Reserves Adjustments (Million Barrels),MMBBL,126
NA,RCAC,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
NA,RNMWEST,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RNMWEST_1,New Mexico - West Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-17
USA-ND,SND,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SND_1,North Dakota Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-246
NA,RTX05,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX05_1,Texas - RRC District 5 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-27
NA,RTX02,2021,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX02_1,Texas - RRC District 2 Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-4
USA-WY,SWY,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SWY_1,Wyoming Crude Oil Proved Reserves (Million Barrels),MMBBL,978
NA,RTX02,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX02_1,Texas - RRC District 2 Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,1142
USA-OK,SOK,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SOK_1,Oklahoma Crude Oil Proved Reserves (Million Barrels),MMBBL,1474
NA,RTX01,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX01_1,Texas - RRC District 1 Crude Oil Proved Reserves (Million Barrels),MMBBL,1935
NA,RLASF,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLASF_1,Louisiana State Offshore Crude Oil Proved Reserves (Million Barrels),MMBBL,29
OHIO,SOH,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SOH_1,Ohio Crude Oil Proved Reserves (Million Barrels),MMBBL,105
NA,RCAC,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RCAC_1,California - Coastal Region Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,203
NA,RTX09,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX09_1,Texas - RRC District 9 Crude Oil Proved Reserves (Million Barrels),MMBBL,99
USA-KY,SKY,2021,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SKY_1,Kentucky Crude Oil Proved Reserves (Million Barrels),MMBBL,7
USA-MT,SMT,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SMT_1,Montana Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,21
NA,R44F,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,63
USA-NM,SNM,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SNM_1,New Mexico Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,440
USA-WY,SWY,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SWY_1,Wyoming Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,75
NA,RUSF,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R48F_1,U.S. Federal Offshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,610
TEXAS,STX,2021,R10,Production from Reserves,EPC0,Crude Oil,RCRR10STX_1,Texas Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,1568
USA-OK,SOK,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SOK_MMBBL,Oklahoma Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,164
COLORADO,SCO,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SCO_MMBBL,Colorado Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,66
USA-WV,SWV,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SWV_MMBBL,West Virginia Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,10
USA-AL,SAL,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SAL_MMBBL,Alabama Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RTX06,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX06_MMBBL,Texas - RRC District 6 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,2
NA,RTX01,2021,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX01_MMBBL,Texas - RRC District 1 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,181
NA,RUSF,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R48F_1,U.S. Federal Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,9
USA-MI,SMI,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SMI_1,Michigan Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RNMEAST,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RNMEAST_1,New Mexico - East Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,356
USA-PA,SPA,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SPA_1,Pennsylvania Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX01,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX01_1,Texas - RRC District 1 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,117
USA-WV,SWV,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SWV_1,West Virginia Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-AK,SAK,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SAK_1,Alaska Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RCAC,2021,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-OK,SOK,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SOK_1,Oklahoma Crude Oil Reserves Divestitures (Million Barrels),MMBBL,20
NA,R5F,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R5F_1,California Federal Offshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX09,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX09_1,Texas - RRC District 9 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
USA-MS,SMS,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SMS_1,Mississippi Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1
NA,RLASF,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLASF_1,Louisiana State Offshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-NM,SNM,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SNM_1,New Mexico Crude Oil Reserves Divestitures (Million Barrels),MMBBL,67
NA,RTX05,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX05_1,Texas - RRC District 5 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,6
NA,R44F,2021,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RTX04,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX04_1,Texas - RRC District 4 Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,1
NA,RNMEAST,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RNMEAST_1,New Mexico - East Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,384
NA,R5F,2021,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04R5F_1,California Federal Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,2
