area-name,duoarea,period,process,process-name,product,product-name,series,series-description,units,value
NA,RCAL,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,2
NA,RTX07C,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,86
NA,R48,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R48_1,Lower 48 States Crude Oil Reserves Divestitures (Million Barrels),MMBBL,1125
NA,RCAC,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCAC_1,California - Coastal Region Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
USA-AK,SAK,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SAK_1,Alaska Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RCAL,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,31
USA-NE,SNE,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SNE_1,Nebraska Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-KY,SKY,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SKY_1,Kentucky Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-KS,SKS,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SKS_1,Kansas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,2
NA,RTXSF,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTXSF_1,Texas State Offshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,0
U.S.,NUS,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04NUS_1,U.S. Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,5207
NA,RNMEAST,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RNMEAST_1,New Mexico - East Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,266
NA,RTX07B,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,20
OHIO,SOH,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SOH_1,Ohio Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,21
USA-IL,SIL,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SIL_1,Illinois Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,17
USA-UT,SUT,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SUT_1,Utah Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,80
USA-MS,SMS,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SMS_1,Mississippi Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,21
CALIFORNIA,SCA,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SCA_1,California Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,175
NA,RTX03,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTX03_1,Texas - RRC District 3 Onshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,78
TEXAS,STX,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02STX_1,Texas Crude Oil Reserves Adjustments (Million Barrels),MMBBL,347
USA-AK,SAK,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SAK_1,Alaska Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-75
USA-AR,SAR,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SAR_1,Arkansas Crude Oil Reserves Adjustments (Million Barrels),MMBBL,3
NA,RTXSF,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTXSF_1,Texas State Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-1
NA,RTX08A,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Adjustments (Million Barrels),MMBBL,37
NA,RTX07B,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-3
NA,R5F,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R5F_1,California Federal Offshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-24
FLORIDA,SFL,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SFL_1,Florida Crude Oil Reserves Adjustments (Million Barrels),MMBBL,0
NA,RTX07C,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX07C_1,Texas - RRC District 7C Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-13
NA,RTX01,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX01_1,Texas - RRC District 1 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-16
NA,RTX08A,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX08A_1,Texas - RRC District 8A Crude Oil Proved Reserves (Million Barrels),MMBBL,1452
NA,RLASO,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RLASO_1,Louisiana - South Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,283
NA,RCAL,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RCAL_1,California - Los Angeles Basin Onshore Crude Oil Proved Reserves (Million Barrels),MMBBL,95
NA,R48,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R48_1,Lower 48 States Crude Oil Proved Reserves (Million Barrels),MMBBL,31201
USA-MS,SMS,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SMS_1,Mississippi Crude Oil Proved Reserves (Million Barrels),MMBBL,126
USA-AK,SAK,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAK_1,Alaska Crude Oil Proved Reserves (Million Barrels),MMBBL,1572
USA-WV,SWV,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SWV_1,West Virginia Crude Oil Proved Reserves (Million Barrels),MMBBL,6
NA,RTX09,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01RTX09_1,Texas - RRC District 9 Crude Oil Proved Reserves (Million Barrels),MMBBL,124
NA,R44F,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Proved Reserves (Million Barrels),MMBBL,305
NA,RTX08,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX08_1,Texas - RRC District 8 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,382
NA,RCAL,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAL_1,California - Los Angeles Basin Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,13
NA,RCAC,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RCAC_1,California - Coastal Region Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,21
NA,R44F,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,82
NA,RTX05,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX05_1,Texas - RRC District 5 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,4
USA-MI,SMI,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SMI_1,Michigan Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,5
NA,RNMWEST,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RNMWEST_1,New Mexico - West Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,5
NA,RNMEAST,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RNMEAST_1,New Mexico - East Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,133
NA,RTX03,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX03_1,Texas - RRC District 3 Onshore Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,38
NA,RTX09,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10RTX09_1,Texas - RRC District 9 Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,12
USA-LA,SLA,2016,R10,Production from Reserves,EPC0,Crude Oil,RCRR10SLA_1,Louisiana Crude Oil Estimated Production from Reserves (Million Barrels),MMBBL,46
USA-UT,SUT,2016,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SUT_1,Utah Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RUSF,2016,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09R48F_1,U.S. Federal Offshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-MI,SMI,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SMI_1,Michigan Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-AL,SAL,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SAL_1,Alabama Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-NE,SNE,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SNE_1,Nebraska Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-OK,SOK,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SOK_1,Oklahoma Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-KY,SKY,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SKY_1,Kentucky Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,R1901F,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTXSF,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTXSF_MMBBL,Texas State Offshore Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-LA,SLA,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SLA_MMBBL,Louisiana Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,23
U.S.,NUS,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_NUS_MMBBL,U.S. Crude Oil Reserves Extensions and Discoveries  (Million Barrels),MMBBL,2794
USA-WV,SWV,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SWV_MMBBL,West Virginia Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
TEXAS,STX,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_STX_MMBBL,Texas Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,1486
OHIO,SOH,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SOH_MMBBL,Ohio Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,1
USA-AR,SAR,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SAR_MMBBL,Arkansas Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
NA,RNMEAST,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RNMEAST_MMBBL,New Mexico - East Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,172
NA,R44F,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_R44F_MMBBL,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,14
USA-NE,SNE,2016,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SNE_1,Nebraska Crude Oil Reserves Extensions (Million Barrels),MMBBL,
USA-MS,SMS,2016,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SMS_1,Mississippi Crude Oil Reserves Extensions (Million Barrels),MMBBL,
CALIFORNIA,SCA,2016,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SCA_1,California Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RLAN,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RLAN_1,Louisiana - North Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
COLORADO,SCO,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SCO_1,Colorado Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,176
USA-AL,SAL,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SAL_1,Alabama Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
OHIO,SOH,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SOH_1,Ohio Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
USA-WY,SWY,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SWY_1,Wyoming Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,193
NA,RTX06,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX06_1,Texas - RRC District 6 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1
NA,RTX10,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX10_1,Texas - RRC District 10 Crude Oil Reserves Divestitures (Million Barrels),MMBBL,7
NA,RTX07B,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RTX07B_1,Texas - RRC District 7B Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RLAN,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLAN_1,Louisiana - North Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
USA-AL,SAL,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05SAL_1,Alabama Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,R1901F,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Divestitures (Million Barrels),MMBBL,97
NA,RLASF,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RLASF_1,Louisiana State Offshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
NA,RUSF,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05R48F_1,U.S. Federal Offshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,97
NA,RCASF,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05RCASF_1,California State Offshore Crude Oil Reserves Divestitures (Million Barrels),MMBBL,0
TEXAS,STX,2016,R05,Reserves Sales,EPC0,Crude Oil,RCRR05STX_1,Texas Crude Oil Reserves Divestitures (Million Barrels),MMBBL,501
NA,R44F,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04R44F_1,Gulf of America Federal Offshore  (Western) Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,46
USA-OK,SOK,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04SOK_1,Oklahoma Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,220
NA,RTX08A,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,177
TEXAS,STX,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04STX_1,Texas Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,2214
NA,RTX09,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RTX09_1,Texas - RRC District 9 Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,27
NA,RCAL,2016,R04,Reserves Revision Decreases,EPC0,Crude Oil,RCRR04RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves Revision Decreases (Million Barrels),MMBBL,40
USA-AR,SAR,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SAR_1,Arkansas Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,2
USA-ND,SND,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SND_1,North Dakota Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,690
USA-MI,SMI,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SMI_1,Michigan Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,5
NA,RTXSF,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RTXSF_1,Texas State Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,0
USA-MT,SMT,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SMT_1,Montana Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,27
COLORADO,SCO,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SCO_1,Colorado Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,209
NA,RLAN,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03RLAN_1,Louisiana - North Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,4
NA,R5F,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03R5F_1,California Federal Offshore Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,8
USA-OK,SOK,2016,R03,Reserves Revision Increases,EPC0,Crude Oil,RCRR03SOK_1,Oklahoma Crude Oil Reserves Revision Increases (Million Barrels),MMBBL,371
NA,RCAJ,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RCAJ_1,California - San Joaquin Basin Onshore Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-69
NA,RTX08,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02RTX08_1,Texas - RRC District 8 Crude Oil Reserves Adjustments (Million Barrels),MMBBL,175
USA-KY,SKY,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SKY_1,Kentucky Crude Oil Reserves Adjustments (Million Barrels),MMBBL,1
COLORADO,SCO,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SCO_1,Colorado Crude Oil Reserves Adjustments (Million Barrels),MMBBL,49
USA-NE,SNE,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02SNE_1,Nebraska Crude Oil Reserves Adjustments (Million Barrels),MMBBL,-1
NA,R1901F,2016,R02,Reserves Adjustments,EPC0,Crude Oil,RCRR02R1901F_1,Gulf of America Federal Offshore  (Central & Eastern) Crude Oil Reserves Adjustments (Million Barrels),MMBBL,13
USA-AL,SAL,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SAL_1,Alabama Crude Oil Proved Reserves (Million Barrels),MMBBL,43
COLORADO,SCO,2016,R01,Proved Reserves,EPC0,Crude Oil,RCRR01SCO_1,Colorado Crude Oil Proved Reserves (Million Barrels),MMBBL,1267
NA,RCAJ,2016,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09RCAJ_1,California - San Joaquin Basin Onshore Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
COLORADO,SCO,2016,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SCO_1,Colorado Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
FLORIDA,SFL,2016,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SFL_1,Florida Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
CALIFORNIA,SCA,2016,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SCA_1,California Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
TEXAS,STX,2016,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09STX_1,Texas Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
USA-AR,SAR,2016,R09,Reserves New Reservoir Discoveries in Old Fields,EPC0,Crude Oil,RCRR09SAR_1,Arkansas Crude Oil New Reservoir Discoveries in Old Fields (Million Barrels),MMBBL,
NA,RTX08A,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX08A_1,Texas - RRC District 8A Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-WV,SWV,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SWV_1,West Virginia Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-AK,SAK,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SAK_1,Alaska Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RTX06,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RTX06_1,Texas - RRC District 6 Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-UT,SUT,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08SUT_1,Utah Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RCAL,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RCAL_1,California - Los Angeles Basin Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
NA,RLASO,2016,R08,Reserves New Field Discoveries,EPC0,Crude Oil,RCRR08RLASO_1,Louisiana - South Onshore Crude Oil Reserves New Field Discoveries (Million Barrels),MMBBL,
USA-PA,SPA,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SPA_MMBBL,Pennsylvania Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-IL,SIL,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SIL_MMBBL,Illinois Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-OK,SOK,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SOK_MMBBL,Oklahoma Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,264
USA-MI,SMI,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SMI_MMBBL,Michigan Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,0
USA-KS,SKS,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_SKS_MMBBL,Kansas Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,2
NA,RTX01,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX01_MMBBL,Texas - RRC District 1 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,254
NA,RTX08,2016,R07A,Reserves Extensions and Discoveries,EPC0,Crude Oil,RES_EPC0_R07A_RTX08_MMBBL,Texas - RRC District 8 Crude Oil Reserves Extensions and Discoveries (Million Barrels),MMBBL,762
USA-AK,SAK,2016,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SAK_1,Alaska Crude Oil Reserves Extensions (Million Barrels),MMBBL,
USA-PA,SPA,2016,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SPA_1,Pennsylvania Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RTXSF,2016,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07RTXSF_1,Texas State Offshore Crude Oil Reserves Extensions (Million Barrels),MMBBL,
USA-WY,SWY,2016,R07,Reserves Extensions,EPC0,Crude Oil,RCRR07SWY_1,Wyoming Crude Oil Reserves Extensions (Million Barrels),MMBBL,
NA,RUSF,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06R48F_1,U.S. Federal Offshore Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,75
FLORIDA,SFL,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SFL_1,Florida Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX01,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX01_1,Texas - RRC District 1 Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,20
USA-AK,SAK,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SAK_1,Alaska Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,0
NA,RTX08A,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06RTX08A_1,Texas - RRC District 8A Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,30
USA-KS,SKS,2016,R06,Reserves Acquisitions,EPC0,Crude Oil,RCRR06SKS_1,Kansas Crude Oil Reserves Acquisitions (Million Barrels),MMBBL,1
